np_id,id,site,site_url,product_name,image_url,category,sub_category,description,free_delivery,cash_on_delivery,days_to_deliver,discount_percentage,return_policy,brand_name,reviews,rating,trust score
56,167,flipkart,https://www.flipkart.com/benq-gw2790q-68-58-cm-27-inch-quad-hd-led-backlit-ips-panel-99-srgb-1500-1-cr-eye-careu-dual-hdmi-display-port-bezel-less-vesa-mediasync-b-i-low-blue-light-inbuilt-speakers-wall-mountable-monitor-gw2790q/p/itma7d82b0ef71c2?pid=MONH7GHPWSTARJDU&cmpid=content_monitor_8965229628_gmc,BenQ GW2790Q 27 Inch Monitor,https://m.media-amazon.com/images/I/61qF2A+xPfL._SX425_.jpg,electronics,monitor, 2K QHD IPS Monitor| 100Hz|99% Srgb|1500:1 CR|Eye-Careu|Dual HDMI|Display Port|Bezel-Less|Eyesafe|VESA Mediasync|B.I.|Low Blue Light+|Speakers|VESA Wall Mountable(Black),not available,not-available,11,38,7 days replacement,benq,28,4.4,39.68
56,168,shopsy,https://www.shopsy.in/benq-gw2790q-27-inch-monitor/p/itm154b8e0640a9c?pid=MONH7GHPWSTARJDU,BenQ GW2790Q 27 Inch Monitor,https://m.media-amazon.com/images/I/61qF2A+xPfL._SX425_.jpg,electronics,monitor, 2K QHD IPS Monitor| 100Hz|99% Srgb|1500:1 CR|Eye-Careu|Dual HDMI|Display Port|Bezel-Less|Eyesafe|VESA Mediasync|B.I.|Low Blue Light+|Speakers|VESA Wall Mountable(Black),available,available,11,38,5 days return,benq,28,4.4,55.68
57,169,amazon,https://www.amazon.in/Dell-P2425H-Monitor-100Hz-Typical/dp/B0CZ7N3RH8?th=1,Dell 24 inch P2425H Monitor IPS FHD,https://rukminim3.flixcart.com/image/414/971/xif0q/monitor/a/b/b/-original-imahafuds2gysspu.jpeg?q=60&crop=false,electronics,monitor,100Hz| 99% sRGB | 250 cd/m2 (Typical) 5ms| 1500:1 Contrast Ratio| 5X USB 3.2 Gen1 1x HDMI 1.4 1xDP 1xVGA| Height Tilt Swivel Pivot |USB-C Downstream | Flicker Free,available,available,11,62,10 days replacement,dell,6263,4.2,73.04
57,170,flipkart,https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-99-srgb-250-nits-brightness-3h-hardness-gray-to-gray-fast-mode-1x-hdmi-1-4-1x-dp-1-2-vga-5x-usb-3-2-gen1-ports-tilt-swivel-pivot-height-adjustment-monitor-p2425h/p/itme067b244349c6?pid=MONH2MW23XTGFZGD&cmpid=content_monitor_8965229628_gmc,Dell 24 inch P2425H Monitor IPS FHD,https://rukminim3.flixcart.com/image/414/971/xif0q/monitor/a/b/b/-original-imahafuds2gysspu.jpeg?q=60&crop=false,electronics,monitor,100Hz| 99% sRGB | 250 cd/m2 (Typical) 5ms| 1500:1 Contrast Ratio| 5X USB 3.2 Gen1 1x HDMI 1.4 1xDP 1xVGA| Height Tilt Swivel Pivot |USB-C Downstream | Flicker Free,not available,not-available,11,65,7 days replacement,dell,81,4.3,44.93
57,171,shopsy,https://www.shopsy.in/dell-p2425h-24-100hz-1080p-fhd-flat-ips-panel-monitor-tpstech-in/p/itm154b8e0640a9c?pid=MONH2MW23XTGFZGD,Dell 24 inch P2425H Monitor IPS FHD,https://rukminim3.flixcart.com/image/414/971/xif0q/monitor/a/b/b/-original-imahafuds2gysspu.jpeg?q=60&crop=false,electronics,monitor,100Hz| 99% sRGB | 250 cd/m2 (Typical) 5ms| 1500:1 Contrast Ratio| 5X USB 3.2 Gen1 1x HDMI 1.4 1xDP 1xVGA| Height Tilt Swivel Pivot |USB-C Downstream | Flicker Free,available,not-available,11,65,5 days return,dell,81,4.3,50.93
58,172,amazon,https://www.amazon.in/Samsung-Adjustable-Compatible-Ultrawide-LS27BG400EWXXL/dp/B097398XP4?th=1,"Samsung 34""(86.42cm) Odyssey G5 Curved Gaming Monitor",https://m.media-amazon.com/images/I/71it2biogSS._SX425_.jpg,electronics,monitor,"WQHD 3440 x 1440|1000R|165Hz|1ms|21:9|Wall Mountable|FreeSync Premium|Ports-DP, HDMI, Headphone|DP Cable|Eye-Saver|LC34G55TWWWXXL|Black",available,available,17,47,10 days replacement,samsung,249,4.2,56.54
58,173,flipkart,https://www.flipkart.com/samsung-odyssey-g5-1000r-86-36-cm-34-inch-curved-wqhd-va-panel-hdr-10-game-style-ui-borderless-ultrawide-gaming-monitor-lc34g55twwwxxl/p/itm02a552d6b1fc9?pid=MONG4VZHWZECR6DP&cmpid=content_monitor_8965229628_gmc,"Samsung 34""(86.42cm) Odyssey G5 Curved Gaming Monitor",https://m.media-amazon.com/images/I/71it2biogSS._SX425_.jpg,electronics,monitor,"WQHD 3440 x 1440|1000R|165Hz|1ms|21:9|Wall Mountable|FreeSync Premium|Ports-DP, HDMI, Headphone|DP Cable|Eye-Saver|LC34G55TWWWXXL|Black",not available,not-available,14,40,7 days replacement,samsung,9,4.2,32.75
58,174,shopsy,https://www.shopsy.in/samsung-odyssey-g5-lc34g55twwwxxl-34-curved-gaming-monitor/p/itm154b8e0640a9c?pid=MONG4VZHWZECR6DP,"Samsung 34""(86.42cm) Odyssey G5 Curved Gaming Monitor",https://m.media-amazon.com/images/I/71it2biogSS._SX425_.jpg,electronics,monitor,"WQHD 3440 x 1440|1000R|165Hz|1ms|21:9|Wall Mountable|FreeSync Premium|Ports-DP, HDMI, Headphone|DP Cable|Eye-Saver|LC34G55TWWWXXL|Black",available,available,14,40,5 days return,samsung,9,4.2,48.75
59,175,amazon,https://www.amazon.in/Acer-Backlight-Monitor-Refresh-Certified/dp/B0CCSL95T1?th=1,Acer Nitro XV272U V3 27″ WQHD IPS Gaming Monitor,https://m.media-amazon.com/images/I/81SyeQtqLuL._SX425_.jpg,electronics,monitor,"2560 X 1440 Pixels Gaming Backlight Led LCD Monitor|Delta E<1,Dci-P3 95%|180Hz Refresh Rate,0.5Ms Resonse Time|HDR 400|AMD Free Sync|Eyesafe Certified,Black",available,available,11,41,10 days replacement,acer,4536,4.2,69.36
59,176,flipkart,https://www.flipkart.com/acer-xv2-68-58-cm-27-inch-wqhd-led-backlit-ips-panel-dci-p3-95-vesa-displayhdr-400-display-widget-visioncare-2-0-bluelightshield-pro-2x2w-inbuilt-speakers-black-boost-technology-ergostand-gaming-monitor-xv272u-v3/p/itm88256c9f02f54?pid=MONGY3YWRZZYGUY7&cmpid=content_monitor_8965229628_gmc,Acer Nitro XV272U V3 27″ WQHD IPS Gaming Monitor,https://m.media-amazon.com/images/I/81SyeQtqLuL._SX425_.jpg,electronics,monitor,"2560 X 1440 Pixels Gaming Backlight Led LCD Monitor|Delta E<1,Dci-P3 95%|180Hz Refresh Rate,0.5Ms Resonse Time|HDR 400|AMD Free Sync|Eyesafe Certified,Black",not available,not-available,11,41,7 days replacement,acer,38,4.4,40.62
59,177,shopsy,https://www.shopsy.in/acer-nitro-68-58-cm-27-inch-wqhd-led-backlit-ips-panel-gaming-monitor-xv272u-v3/p/itm154b8e0640a9c?pid=MONGY3YWRZZYGUY7,Acer Nitro XV272U V3 27″ WQHD IPS Gaming Monitor,https://m.media-amazon.com/images/I/81SyeQtqLuL._SX425_.jpg,electronics,monitor,"2560 X 1440 Pixels Gaming Backlight Led LCD Monitor|Delta E<1,Dci-P3 95%|180Hz Refresh Rate,0.5Ms Resonse Time|HDR 400|AMD Free Sync|Eyesafe Certified,Black",available,not-available,11,41,5 days return,acer,38,4.4,46.62
60,178,amazon,https://www.amazon.in/ZEBRONICS-AC32FHD-Monitor-Mountable-Speakers/dp/B09XK4GCY1?th=1,ZEBRONICS AC32FHD LED Curved Monitor,https://m.media-amazon.com/images/I/71QpIMNovdL._SX425_.jpg,electronics,monitor,"Curved 75Hz 80Cm (32"") (81.28 Cm) 1920x1080 Pixels FHD Resolution Monitor with HDMI + VGA Dual Input, Built-in Speaker, Max 250 Nits Brightness, Black",available,available,10,67,10 days replacement,zebronics,2434,3.8,71.75
60,179,flipkart,https://www.flipkart.com/zebronics-32-inch-curved-full-hd-va-panel-wall-mountable-monitor-zeb-ac32fhd-led/p/itmd0bf3471b1e6f?pid=MONGD4AF6HGGRHCT&lid=LSTMONGD4AF6HGGRHCTBR05JC&marketplace=FLIPKART&store=6bo/g0i/9no&srno=b_1_8&otracker=browse&fm=organic&iid=en_8GIoVUJ9P82EAk9kz9uBKcWcrb6Z9iq6T2-tVtk3vd0iawB5Ec8Hc8bydVUp6pcHneFKgzhixLQEH4HnB6mxneo15S0a61Wzzbg3qNOknKY=&ppt=None&ppn=None&ssid=yh9gw7xee80000001710715311331,ZEBRONICS AC32FHD LED Curved Monitor,https://m.media-amazon.com/images/I/71QpIMNovdL._SX425_.jpg,electronics,monitor,"Curved 75Hz 80Cm (32"") (81.28 Cm) 1920x1080 Pixels FHD Resolution Monitor with HDMI + VGA Dual Input, Built-in Speaker, Max 250 Nits Brightness, Black",available,not-available,12,69,7 days replacement,zebronics,952,4.2,57.52
60,180,shopsy,https://www.croma.com/zebronics-mt94-80-cm-32-inch-full-hd-led-ultra-slim-curved-gaming-monitor-with-built-in-speaker/p/308628,ZEBRONICS AC32FHD LED Curved Monitor,https://m.media-amazon.com/images/I/71QpIMNovdL._SX425_.jpg,electronics,monitor,"Curved 75Hz 80Cm (32"") (81.28 Cm) 1920x1080 Pixels FHD Resolution Monitor with HDMI + VGA Dual Input, Built-in Speaker, Max 250 Nits Brightness, Black",not available,not-available,12,69,5 days return,zebronics,1,5,37.48
61,181,amazon,https://www.amazon.in/Sony-inches-BRAVIA-Google-K-55S25BM2/dp/B0F7X5FC43?th=1,Sony 139cm (55inches) BRAVIA 2M2 Series 4K LED TV,https://m.media-amazon.com/images/I/81Vs1ZXn43L._SX355_.jpg,electronics,television,"Supported Apps: Netflix, JioHotstar, Prime Video, YouTube Operating System: Google TV Resolution: Ultra HD (4K) 3840 x 2160 Pixels Sound Output: 20 W Refresh Rate: 60 Hz",available,available,15,44,10 days replacement,sony,12158,4.8,68.42
61,182,flipkart,https://www.flipkart.com/sony-2-138-8-cm-55-inch-ultra-hd-4k-led-smart-google-tv/p/itm4d3332d8acda9?pid=TVSHE5KWR9R75WXG&cmpid=content_television_8965229628_gmc,Sony 139cm (55inches) BRAVIA 2M2 Series 4K LED TV,https://m.media-amazon.com/images/I/81Vs1ZXn43L._SX355_.jpg,electronics,television,"Supported Apps: Netflix, JioHotstar, Prime Video, YouTube Operating System: Google TV Resolution: Ultra HD (4K) 3840 x 2160 Pixels Sound Output: 20 W Refresh Rate: 60 Hz",not available,not-available,13,37,7 days replacement,sony,0,0,9.05
61,183,reliancedigital,https://www.reliancedigital.in/product/sony-139-cm-55-inches-bravia-2-4k-ultra-hd-smart-led-google-tv-black-k-55s25bm2-mcvx9w-9283125,Sony 139cm (55inches) BRAVIA 2M2 Series 4K LED TV,https://m.media-amazon.com/images/I/81Vs1ZXn43L._SX355_.jpg,electronics,television,"Supported Apps: Netflix, JioHotstar, Prime Video, YouTube Operating System: Google TV Resolution: Ultra HD (4K) 3840 x 2160 Pixels Sound Output: 20 W Refresh Rate: 60 Hz",available,not-available,13,39,5 days return,sony,0,0,15.35
62,184,amazon,https://www.amazon.in/TCL-inches-QD-Mini-Google-55Q6C/dp/B0F3HWNTR1?th=1,TCL 55Q6CS 139cm (55 inch) Ultra HD(4K)Mini LED TV,https://m.media-amazon.com/images/I/81PLRd3HtUL._SX355_.jpg,electronics,television,Ultra HD (4K) Mini LED Smart Google TV 2025 Edition with High HDR Brightness | 312+ Dimming Zones | AiPQ Processor | 40 W ONKYO 2.1 Hi-Fi System  (55Q6CS),available,available,10,63,10 days replacement,tcl,332,4.2,69.91
62,185,flipkart,https://www.flipkart.com/tcl-55q6cs-139-cm-55-inch-ultra-hd-4k-mini-led-smart-google-tv-2025-high-hdr-brightness-312-dimming-zones-aipq-pro-processor-40-w-onkyo-2-1-hi-fi-system/p/itm562efe224ab6c?pid=TVSHAVHGM4ZFYNQJ&cmpid=content_television_8965229628_gmc,TCL 55Q6CS 139cm (55 inch) Ultra HD(4K)Mini LED TV,https://m.media-amazon.com/images/I/81PLRd3HtUL._SX355_.jpg,electronics,television,Ultra HD (4K) Mini LED Smart Google TV 2025 Edition with High HDR Brightness | 312+ Dimming Zones | AiPQ Processor | 40 W ONKYO 2.1 Hi-Fi System  (55Q6CS),not available,not-available,16,61,7 days replacement,tcl,60,4.2,35.84
62,186,shopsy,https://www.shopsy.in/tcl-55q6cs-139-cm-55-inch-ultra-hd-4k-mini-led-smart-google-tv-2025-edition-high-hdr-brightness-312-dimming-zones-aipq-pro-processor-40-w-onkyo/p/itm154b8e0640a9c?pid=TVSHAVHGM4ZFYNQJ,TCL 55Q6CS 139cm (55 inch) Ultra HD(4K)Mini LED TV,https://m.media-amazon.com/images/I/81PLRd3HtUL._SX355_.jpg,electronics,television,Ultra HD (4K) Mini LED Smart Google TV 2025 Edition with High HDR Brightness | 312+ Dimming Zones | AiPQ Processor | 40 W ONKYO 2.1 Hi-Fi System  (55Q6CS),not available,not-available,16,61,5 days return,tcl,60,4.2,31.84
63,187,amazon,https://www.amazon.in/LG-inches-Ultra-Smart-43UA82006LA/dp/B0F835K3HL?th=1,LG AI TV UA8200 108cm (43 inch)(4K) LED Smart TV,https://m.media-amazon.com/images/I/81P2YOHSQRL._SX355_.jpg,electronics,television, Smart WebOS TV 2025 Edition with Alpha7 AI Processor 4K Gen8 | 4K Super Upscaling | AI Picture Pro | 4K Expression Enhancer | NEW AI Magic Remote Compatible | AI Search with MS Copilot | AI Sound Pro (9.1.2 ch) | Dolby Atmos | Chromecast Built-in  (43UA82006LA),available,not-available,12,43,10 days replacement,lg,4318,4,57.08
63,188,flipkart,https://www.flipkart.com/lg-ai-tv-ua8200-108-cm-43-inch-ultra-hd-4k-led-smart-webos-2025-alpha7-processor-4k-gen8-super-upscaling-picture-pro-expression-enhancer-new-magic-remote-compatible-search-ms-copilot-sound-9-1-2-ch-dolby-atmos-chromecast-built-in/p/itma7ffdcf0a210a?pid=TVSHCAYXHGHZFTY5&cmpid=content_television_8965229628_gmc,LG AI TV UA8200 108cm (43 inch)(4K) LED Smart TV,https://m.media-amazon.com/images/I/81P2YOHSQRL._SX355_.jpg,electronics,television, Smart WebOS TV 2025 Edition with Alpha7 AI Processor 4K Gen8 | 4K Super Upscaling | AI Picture Pro | 4K Expression Enhancer | NEW AI Magic Remote Compatible | AI Search with MS Copilot | AI Sound Pro (9.1.2 ch) | Dolby Atmos | Chromecast Built-in  (43UA82006LA),not available,available,16,45,7 days replacement,lg,1841,4.4,49.99
63,189,shopsy,https://www.shopsy.in/lg-ai-tv-ua8200-108-cm-43-inch-ultra-hd-4k-led-smart-webos-tv-2025-edition-alpha7-ai-processor-4k-gen8-4k-super-upscaling-ai-picture-pro-4k-expr/p/itm154b8e0640a9c?pid=TVSHCAYXHGHZFTY5,LG AI TV UA8200 108cm (43 inch)(4K) LED Smart TV,https://m.media-amazon.com/images/I/81P2YOHSQRL._SX355_.jpg,electronics,television, Smart WebOS TV 2025 Edition with Alpha7 AI Processor 4K Gen8 | 4K Super Upscaling | AI Picture Pro | 4K Expression Enhancer | NEW AI Magic Remote Compatible | AI Search with MS Copilot | AI Sound Pro (9.1.2 ch) | Dolby Atmos | Chromecast Built-in  (43UA82006LA),available,available,16,45,5 days return,lg,1841,4.4,55.99
64,190,amazon,https://www.amazon.in/Xiaomi-inch-Smart-Google-L43MB-AFIN/dp/B0F6ZCRGG5?th=1,Xiaomi 108cm (43 inch) LED TV L43MB-AFIN,https://m.media-amazon.com/images/I/81UDC0j4xQL._SY355_.jpg,electronics,television,Full HD LED Smart Google TV 2025 Edition with 200+ Free Channels | HDR 10 | Dolby Audio | Premium Metal Bezel-less Design | DTS X | DTS Virtual: X  (L43MB-AFIN),not available,available,9,40,10 days replacement,xiaomi,18749,4.1,64.02
64,191,flipkart,https://www.flipkart.com/xiaomi-mi-series-108-cm-43-inch-full-hd-led-smart-google-tv-2025-200-free-channels-hdr-10-dolby-audio-premium-metal-bezel-less-design-dts-x-virtual/p/itm6d0e6f45f860c?pid=TVSHBPGHNUMXKUXZ&cmpid=content_television_8965229628_gmc,Xiaomi 108cm (43 inch) LED TV L43MB-AFIN,https://m.media-amazon.com/images/I/81UDC0j4xQL._SY355_.jpg,electronics,television,Full HD LED Smart Google TV 2025 Edition with 200+ Free Channels | HDR 10 | Dolby Audio | Premium Metal Bezel-less Design | DTS X | DTS Virtual: X  (L43MB-AFIN),available,available,10,42,7 days replacement,xiaomi,6590,4.3,70.12
64,192,croma,https://www.croma.com/xiaomi-a-series-109-22-cm-43-inch-full-hd-led-smart-google-tv-with-dolby-audio-2025-model-/p/315941,Xiaomi 108cm (43 inch) LED TV L43MB-AFIN,https://m.media-amazon.com/images/I/81UDC0j4xQL._SY355_.jpg,electronics,television,Full HD LED Smart Google TV 2025 Edition with 200+ Free Channels | HDR 10 | Dolby Audio | Premium Metal Bezel-less Design | DTS X | DTS Virtual: X  (L43MB-AFIN),not available,available,10,36,5 days return,xiaomi,1,5,45.53
65,193,amazon,https://www.amazon.in/Hisense-inches-Ultra-Smart-55E7Q/dp/B0F845NDWB?th=1,Hisense 139cm (55 inches) E7Q Series TV 55E7Q (Black),https://m.media-amazon.com/images/I/7174TANm0AL._SY355_.jpg,electronics,television,"QLED Ultra HD (4K) Smart VIDAA TV 2025 Edition with Dolby Vision Atmos, 120 High Refresh Rate, AI 4K Upscaler  (55E7Q)",available,available,13,78,10 days replacement,hisense,424,4.1,67.56
65,194,flipkart,https://www.flipkart.com/hisense-55e7q-139-cm-55-inch-qled-ultra-hd-4k-smart-vidaa-tv-2025-dolby-vision-atmos-120-high-refresh-rate-ai-4k-upscaler/p/itm8c2b793d73763?pid=TVSHC56NX5BF9RBN&cmpid=content_television_8965229628_gmc,Hisense 139cm (55 inches) E7Q Series TV 55E7Q (Black),https://m.media-amazon.com/images/I/7174TANm0AL._SY355_.jpg,electronics,television,"QLED Ultra HD (4K) Smart VIDAA TV 2025 Edition with Dolby Vision Atmos, 120 High Refresh Rate, AI 4K Upscaler  (55E7Q)",not available,not-available,16,54,7 days replacement,hisense,926,4.3,39.73
65,195,shopsy,https://www.shopsy.in/hisense-55e7q-139-cm-55-inch-qled-ultra-hd-4k-smart-vidaa-tv-2025-edition-with-dolby-vision-atmos-120-high-refresh-rate-ai-4k-upscaler/p/itm154b8e0640a9c?pid=TVSHC56NX5BF9RBN,Hisense 139cm (55 inches) E7Q Series TV 55E7Q (Black),https://m.media-amazon.com/images/I/7174TANm0AL._SY355_.jpg,electronics,television,"QLED Ultra HD (4K) Smart VIDAA TV 2025 Edition with Dolby Vision Atmos, 120 High Refresh Rate, AI 4K Upscaler  (55E7Q)",available,not-available,16,54,5 days return,hisense,926,4.3,45.73
66,196,amazon,https://www.amazon.in/gp/product/B0B38N9YZS?th=1,Brother Ink Tank DCP-T226 All in One Color Printer,https://m.media-amazon.com/images/I/61jj77bl7uL._SX425_.jpg,electronics,printer,"All in One (Print Scan Copy) Color Printer Best for Home, 64 MB, 150 Sheet Paper Tray, USB, Print Up to 7.5 K Pages in Black and 5 K in Color Each for (CMY),Free Installation",available,available,13,39,10 days replacement,brother,1254,4,62.97
66,197,flipkart,https://www.flipkart.com/brother-dcp-t226-multi-function-color-ink-tank-printer-borderless-printing-ideal-home-usage-print-scan-copy/p/itm90558cd38ed54?pid=PRNGFF8Y7THAMZZW&cmpid=content_printer_8965229628_gmc,Brother Ink Tank DCP-T226 All in One Color Printer,https://m.media-amazon.com/images/I/61jj77bl7uL._SX425_.jpg,electronics,printer,"All in One (Print Scan Copy) Color Printer Best for Home, 64 MB, 150 Sheet Paper Tray, USB, Print Up to 7.5 K Pages in Black and 5 K in Color Each for (CMY),Free Installation",not available,available,13,39,7 days return,brother,514,4.2,48.52
66,198,reliancedigital,https://www.reliancedigital.in/product/brother-dcp-t226-inkjet-multi-function-colour-usb-refill-printer-l6ceji,Brother Ink Tank DCP-T226 All in One Color Printer,https://m.media-amazon.com/images/I/61jj77bl7uL._SX425_.jpg,electronics,printer,"All in One (Print Scan Copy) Color Printer Best for Home, 64 MB, 150 Sheet Paper Tray, USB, Print Up to 7.5 K Pages in Black and 5 K in Color Each for (CMY),Free Installation",available,not-available,9,4,5 days return,brother,2,4.5,40.39
67,199,amazon,https://www.amazon.in/HP-Smart-Colour-Printer-Included/dp/B0BN1XT6TF?th=1,HP Smart Tank 589 All-in-One WiFi Colour Printer,https://m.media-amazon.com/images/I/61uZGapgvFL._SX425_.jpg,electronics,printer,589 Multi-function WiFi Color Ink Tank Printer for Print/Scan/Copy with Up to 4000 Black & 6000 color pages of ink in box  (4 Ink Bottles Included),available,available,10,37,10 days replacement,hp,2326,4,68.18
67,200,flipkart,https://www.flipkart.com/hp-smart-all-one-589-multi-function-wifi-color-ink-tank-printer-print-scan-copy-up-4000-black-6000-pages-box/p/itmd0ee2f16df471?pid=PRNGKZB6NY9YMRJN&cmpid=content_printer_8965229628_gmc,HP Smart Tank 589 All-in-One WiFi Colour Printer,https://m.media-amazon.com/images/I/61uZGapgvFL._SX425_.jpg,electronics,printer,589 Multi-function WiFi Color Ink Tank Printer for Print/Scan/Copy with Up to 4000 Black & 6000 color pages of ink in box  (4 Ink Bottles Included),not available,not-available,10,33,7 days replacement,hp,1031,4.2,45.25
67,201,shopsy,https://www.shopsy.in/hp-smart-tank-589-all-in-one-printer-colour-printer/p/itm154b8e0640a9c?pid=PRNHAEFRN6XHXWCF,HP Smart Tank 589 All-in-One WiFi Colour Printer,https://m.media-amazon.com/images/I/61uZGapgvFL._SX425_.jpg,electronics,printer,589 Multi-function WiFi Color Ink Tank Printer for Print/Scan/Copy with Up to 4000 Black & 6000 color pages of ink in box  (4 Ink Bottles Included),available,available,10,33,5 days return,hp,1031,4.2,61.25
68,202,amazon,https://www.amazon.in/Brother-DCP-T730DW-Multifunction-Printer-Installation/dp/B0DWN3RFR5,Brother Ink Tank DCP-T730DW WIFI Auto Duplex Printer,https://m.media-amazon.com/images/I/71BHLR7L7XL._SY450_.jpg,electronics,printer,"WIFI Auto Duplex Color Multifunction Printer (Print Scan Copy), ADF, Print Upto 15K Pages Black & 5K in Color Each for(CMY), Extra Black Ink, Free Installation",not available,available,9,20,10 days replacement,brother,43,4,50.66
68,203,flipkart,https://www.flipkart.com/brother-dcp-t730dw-multi-function-wifi-color-ink-tank-printer-borderless-printing-print-copy-scan-adf-printer-print-upto-15k-pages-black-5k-each-for-cmy-auto-duplex-2-sided/p/itm8e48b5282b47c?pid=PRNHDTBF8EB4RZJH&cmpid=content_printer_8965229628_gmc,Brother Ink Tank DCP-T730DW WIFI Auto Duplex Printer,https://m.media-amazon.com/images/I/71BHLR7L7XL._SY450_.jpg,electronics,printer,"WIFI Auto Duplex Color Multifunction Printer (Print Scan Copy), ADF, Print Upto 15K Pages Black & 5K in Color Each for(CMY), Extra Black Ink, Free Installation",not available,not-available,10,19,7 days return,brother,5,3.6,29.77
68,204,shopsy,https://www.shopsy.in/brother-dcp-t730dw-multi-function-wifi-color-ink-tank-printer-borderless-printing-print-copy-scan-adf-printer-print-upto-15k-pages-black-5k-color-e/p/itm154b8e0640a9c?pid=PRNHDTBF8EB4RZJH,Brother Ink Tank DCP-T730DW WIFI Auto Duplex Printer,https://m.media-amazon.com/images/I/71BHLR7L7XL._SY450_.jpg,electronics,printer,"WIFI Auto Duplex Color Multifunction Printer (Print Scan Copy), ADF, Print Upto 15K Pages Black & 5K in Color Each for(CMY), Extra Black Ink, Free Installation",available,available,10,19,5 days return,brother,5,3.6,47.77
69,205,amazon,https://www.amazon.in/Epson-EcoTank-L3210-Printer-Black/dp/B09L5YPF4Y?th=1,Epson L3251 Multi-function WiFi Color Ink Tank Printer,https://m.media-amazon.com/images/I/41MEanE77SL._SX425_.jpg,electronics,printer,"Output: Color WiFi, WiFi Direct, USB | USB Print Speed Mono A4: 10 ipm | Print Speed Color A4: 5 ipm Supported OS: Windows, macOS, Linux Functions: Print, Copy, Scan",available,not-available,10,25,10 days replacement,epson,3077,4,56.83
69,206,flipkart,https://www.flipkart.com/epson-l3251-multi-function-wifi-color-ink-tank-printer/p/itmb0bd42a416cb8?pid=PRNG87QKNKBCE36H&cmpid=product.share.pp&_refId=PP.443b0830-1f32-44f1-8d4a-ff29c99a2c00.PRNG87QKNKBCE36H,Epson L3251 Multi-function WiFi Color Ink Tank Printer,https://m.media-amazon.com/images/I/41MEanE77SL._SX425_.jpg,electronics,printer,"Output: Color WiFi, WiFi Direct, USB | USB Print Speed Mono A4: 10 ipm | Print Speed Color A4: 5 ipm Supported OS: Windows, macOS, Linux Functions: Print, Copy, Scan",not available,available,10,31,7 days replacement,epson,1661,4.3,56.23
69,207,shopsy,https://www.shopsy.in/epson-l3251-multi-function-wifi-color-ink-tank-printer-epson-flipkart-com/p/itm154b8e0640a9c?pid=PRNG87QKNKBCE36H,Epson L3251 Multi-function WiFi Color Ink Tank Printer,https://m.media-amazon.com/images/I/41MEanE77SL._SX425_.jpg,electronics,printer,"Output: Color WiFi, WiFi Direct, USB | USB Print Speed Mono A4: 10 ipm | Print Speed Color A4: 5 ipm Supported OS: Windows, macOS, Linux Functions: Print, Copy, Scan",not available,available,7,31,5 days return,epson,1661,4.3,56.73
70,208,amazon,https://www.amazon.in/Canon-E4570-Efficient-Printing-Compatible/dp/B09F5Z694W,Canon E4570 Multi-function WiFi Color Inkjet Printer,https://m.media-amazon.com/images/I/51KJOD0WG1L._SX425_.jpg,electronics,printer,Printer with Voice Activated Printing Google Assistant and Alexa with Auto Duplex feature and Auto-document feeder  (Ink Cartridge),available,available,9,21,10 days replacement,canon,2332,3.7,65.78
70,209,flipkart,https://www.flipkart.com/canon-e4570-multi-function-wifi-color-inkjet-printer-voice-activated-printing-google-assistant-alexa-auto-duplex-feature-auto-document-feeder/p/itm5ce3da563ce93?pid=PRNG6FFTYBAZK3GR&cmpid=content_printer_8965229628_gmc,Canon E4570 Multi-function WiFi Color Inkjet Printer,https://m.media-amazon.com/images/I/51KJOD0WG1L._SX425_.jpg,electronics,printer,Printer with Voice Activated Printing Google Assistant and Alexa with Auto Duplex feature and Auto-document feeder  (Ink Cartridge),not available,available,9,25,5 days replacement,canon,340,3.8,45.75
70,210,shopsy,https://www.shopsy.in/canon-e4570-all-in-one-wi-fi-ink-efficient-colour-printer/p/itm154b8e0640a9c?pid=PRNG6FFTYBAZK3GR,Canon E4570 Multi-function WiFi Color Inkjet Printer,https://m.media-amazon.com/images/I/51KJOD0WG1L._SX425_.jpg,electronics,printer,Printer with Voice Activated Printing Google Assistant and Alexa with Auto Duplex feature and Auto-document feeder  (Ink Cartridge),available,available,9,25,5 days return,canon,340,3.8,57.75
71,211,amazon,https://www.amazon.in/Kreo-Anti-ghosting-Mechanical-Backlight-Detachable/dp/B0F4K8KZS8?th=1,Kreo Hive 65 RGB Anti-ghosting Gaming Keyboard ,https://m.media-amazon.com/images/I/41rUzOaH+pL._SY300_SX300_QL70_FMwebp_.jpg,electronics,keyboard,"Rgb & Multi OS Customizable Wired USB Laptop-size Gaming Keyboard Compatible with Desktop, Laptop  (Black Purple Keyboard)",available,available,9,52,10 days replacement,kreo,54,4.6,68.83
